,address,rent,sold,sold year,sqft,var,zipcode
2663,635 W 42nd St APT 42D,6500,1501918,2008,1017,0,10036
2664,635 W 42nd St APT 42B,,1185040,2007,800,1,10036
2665,635 W 42nd St APT 42K,5600,1339763,2007,1100,0,10036
2666,635 W 42nd St APT 42G,3500,948000,2013,667,0,10036
2667,635 W 42nd St APT 42E,6525,1552831,2008,1100,0,10036
2668,635 W 42nd St APT 42A,5850,1600000,2012,1100,0,10036
2669,635 W 42nd St APT 42F,6500,10,2012,1024,0,10036
2670,635 W 42nd St APT 42H,4200,995000,2010,774,0,10036
2671,635 W 42nd St APT 42B,6200,,,,2,10036
2672,635 W 42nd St APT 42B,6200,,,,2,10036
2673,635 W 42nd St # 42CC,6500,,,,2,10036
2674,635 W 42nd St # 42NN,3200,,,,2,10036
2675,635 W 42nd St APT 7D,3500,10,2013,678,0,10036
2676,635 W 42nd St APT 12G,4100,795000,2009,800,0,10036
2677,635 W 42nd St APT 14D,3500,802890,2007,678,0,10036
2678,635 W 42nd St APT 2H,4275,916425,2007,837,0,10036
2679,635 W 42nd St APT 3M,3500,834965,2007,610,0,10036
2680,635 W 42nd St APT 7A,4000,100,2018,759,0,10036
2681,635 W 42nd St APT 44A,5600,1600000,2012,1050,0,10036
2682,635 W 42nd St PENTHOUSE G,4500,1017500,2015,800,0,10036
2683,635 W 42nd St APT 24A,9500,1175000,2009,2000,0,10036
2684,635 W 42nd St APT 4A,,900000,2014,759,1,10036
2685,635 W 42nd St APT 5B,3500,770000,2013,750,0,10036
2686,635 W 42nd Street 42a # 42A,5750,,,,2,10036
2687,635 W 42nd St APT 42J,4795,1400000,2013,959,0,10036
2688,635 W 42nd St APT 42D,6500,1501918,2008,1017,0,10036
2689,635 W 42nd St APT 42B,,1185040,2007,800,1,10036
2690,635 W 42nd St APT 42K,5600,1339763,2007,1100,0,10036
2691,635 W 42nd St APT 42G,3500,948000,2013,667,0,10036
2692,635 W 42nd St APT 42E,6525,1552831,2008,1100,0,10036
2693,635 W 42nd St APT 42A,5850,1600000,2012,1100,0,10036
2694,635 W 42nd St APT 42F,6500,10,2012,1024,0,10036
2695,635 W 42nd St APT 42H,4200,995000,2010,774,0,10036
2696,635 W 42nd St APT 42B,6200,,,,2,10036
2697,635 W 42nd St APT 42B,6200,,,,2,10036
2698,635 W 42nd St # 42CC,6500,,,,2,10036
2699,635 W 42nd St # 42NN,3200,,,,2,10036
2700,635 W 42nd St APT 7D,3500,10,2013,678,0,10036
2701,635 W 42nd St APT 12G,4100,795000,2009,800,0,10036
2702,635 W 42nd St APT 14D,3500,802890,2007,678,0,10036
2703,635 W 42nd St APT 2H,4275,916425,2007,837,0,10036
2704,635 W 42nd St APT 3M,3500,834965,2007,610,0,10036
2705,635 W 42nd St APT 7A,4000,100,2018,759,0,10036
2706,635 W 42nd St APT 44A,5600,1600000,2012,1050,0,10036
2707,635 W 42nd St PENTHOUSE G,4500,1017500,2015,800,0,10036
2708,635 W 42nd St APT 24A,9500,1175000,2009,2000,0,10036
2709,635 W 42nd St APT 4A,,900000,2014,759,1,10036
2710,635 W 42nd St APT 5B,3500,770000,2013,750,0,10036
2711,406 W 52nd St,2900,3250000,2018,5040,0,10019
2712,424 W 49th St,23000,265000,1998,3500,0,10019
2713,414 W 51st St APT 2,6895,1600000,2018,1940,0,10019
2714,414 W 51st St APT 4,5359,1450000,2006,1000,0,10019
2715,414 W 51st St APT 1,9950,1462500,2006,1702,0,10019
2716,414 W 51st St APT 3,5200,1180000,2013,1250,0,10019
2717,414 W 51st St APT 1B,23000,1300000,2006,2895,0,10019
2718,715 9th Ave APT 5RS,2600,,,,2,10019
2719,529 W 42nd St APT 6R,3650,,,,2,10036
2720,529 W 42nd St APT 6L,3950,975000,2018,1153,0,10036
2721,529 W 42nd St APT 3P,3800,,,,2,10036
2722,529 W 42nd St APT 3Q,3500,,,,2,10036
2723,771 W End Ave APT 9A,4170,,,,2,10019
2724,621 W 55th St,10500,,,,2,10019
2725,416 W 52nd St APT 525,5195,1470000,2018,960,0,10019
2726,525 W 52nd St # 2O-N,3677,,,,2,10019
2727,525 W 52nd St # 9F-N,3677,,,,2,10019
2728,525 W 52nd St # 22A-N,5169,,,,2,10019
2729,525 W 52nd St # 10I-S,2760,,,,2,10019
2730,525 W 52nd St # 9Q-N,2760,,,,2,10019
2731,525 W 52nd St # 14D-S,3677,,,,2,10019
2732,525 W 52nd St # 8E-N,2760,,,,2,10019
2733,525 W 52nd St # 8H-N,2760,,,,2,10019
2734,525 W 52nd St # 18A-N,5169,,,,2,10019
2735,525 W 52nd St # 2I-N,3677,,,,2,10019
2736,525 W 52nd St # 12B-S,3677,,,,2,10019
2737,525 W 52nd St # 20B-N,5169,,,,2,10019
2738,525 W 52nd St # 11E-S,3677,,,,2,10019
2739,525 W 52nd St # 3K-N,3677,,,,2,10019
2740,525 W 52nd St # 16F-N,3677,,,,2,10019
2741,525 W 52nd St # 12E-N,2760,,,,2,10019
2742,525 W 52nd St # 10E-S,3677,,,,2,10019
2743,525 W 52nd St # 22B-N,5169,,,,2,10019
2744,525 W 52nd St # 7A-N,2760,,,,2,10019
2745,525 W 52nd St # 14F-S,5169,,,,2,10019
2746,525 W 52nd St # 10F-S,3677,,,,2,10019
2747,525 W 52nd St # 4E-S,3677,,,,2,10019
2748,525 W 52nd St # 4A-N,2760,,,,2,10019
2749,525 W 52nd St # 3E-S,3677,,,,2,10019
2750,427 W 52nd St,3495,,,,2,10019
2751,421 W 54th St,2800,17500000,2006,81289,0,10019
2752,521 W 42nd St,49000,,,,2,10036
2753,521 W 42nd St,2950,,,,2,10036
2754,151 Avenue A APT 1A,3395,,,,2,10009
2755,151 Avenue A APT 5A,3050,,,,2,10009
2756,151 Avenue A APT 2A,2765,,,,2,10009
2757,151 Avenue A APT 3B,2765,,,,2,10009
2758,151 Avenue A APT 2D,2650,,,,2,10009
2759,151 Avenue A APT 4C,2350,,,,2,10009
2760,151 Avenue A APT 5D,2765,,,,2,10009
2761,151 Avenue A APT 2B,2765,,,,2,10009
2762,151 Avenue A APT 4B,2765,,,,2,10009
2763,151 Avenue A FRNT 1,2350,,,,2,10009
2764,151 Avenue A APT 5C,2765,,,,2,10009
2765,151 Avenue A APT 1B,3395,,,,2,10009
2766,151 Avenue A APT 2C,2765,,,,2,10009
2767,174 Atlantic Ave # 1,3800,,,,2,10009
2768,174 Battery Ave # 1,2200,,,,2,10009
2769,174 Garfield Ave APT 1,1290,,,,2,10009
2770,174 Saint Marks Ave APT 1,3900,,,,2,10009
2771,174 Clermont Ave APT 1A,5750,1254812,2011,2045,0,10009
2772,174 Woodruff Ave APT 1,2600,,,,2,10009
2773,174 Clinton Ave APT 1,2700,,,,2,10009
2774,174 Lafayette Ave APT 1,2749,,,,2,10009
2775,251 E 10th St APT 10,2350,,,,2,10009
2776,426 E 14th St APT 5FW,3157,,,,2,10009
2777,426 E 14th St APT 2RE,2695,,,,2,10009
2778,317 E 5th St APT 1,2795,,,,2,10003
2779,332 E 9th St # GE,2395,,,,2,10003
2780,60 E 9th St APT 332,4150,,,,2,10003
2781,332 E 9th St APT 18,2725,,,,2,10003
2782,332 E 9th St APT 16,2725,,,,2,10003
2783,332 E 9th St APT 2,3000,,,,2,10003
2784,332 E 9th St APT 1,2725,,,,2,10003
2785,332 E 9th St APT 20,2400,,,,2,10003
2786,23 E 10th St APT 226,6250,,,,2,10003
2787,226 E 10th St APT 7,2650,,,,2,10003
2788,201 E 12th St APT 302,2654,,,,2,10003
2789,338 E 13th St APT 4C,2990,,,,2,10003
2790,338 E 13th St APT 3A,2990,,,,2,10003
2791,338 E 13th St APT 2A,2990,,,,2,10003
2792,338 E 13th St APT 2C,2990,,,,2,10003
2793,338 E 13th St APT 4A,2990,,,,2,10003
2794,338 E 13th St APT 2B,2990,,,,2,10003
2795,338 E 13th St APT 3D,2990,,,,2,10003
2796,338 E 13th St APT 1A,2990,,,,2,10003
2797,338 E 13th St APT 4B,2990,,,,2,10003
2798,338 E 13th St APT 3C,2990,,,,2,10003
2799,338 E 13th St APT 2D,2850,,,,2,10003
2800,87 E 4th St APT 4A,3550,,,,2,10003
2801,87 E 4th St APT 2A,3500,,,,2,10003
2802,87 E 4th St APT 5A,2745,,,,2,10003
2803,87 E 4th St APT 2B,3500,,,,2,10003
2804,87 E 4th St APT 1,4400,,,,2,10003
2805,24 Saint Marks Pl APT 1A,9800,,,,2,10003
2806,24 Saint Marks Pl APT 14,5571,,,,2,10003
2807,24 Saint Marks Pl APT 9,4000,,,,2,10003
2808,24 Saint Marks Pl APT 10,4298,,,,2,10003
2809,24 Saint Marks Pl APT 11,4039,,,,2,10003
2810,24 Saint Marks Pl APT 16,4895,,,,2,10003
2811,24 Saint Marks Pl APT 1,8000,,,,2,10003
2812,24 Saint Marks Pl APT 7,3200,,,,2,10003
2813,24 Saint Marks Pl APT 12,3600,,,,2,10003
2814,24 Saint Marks Pl APT 8,4000,,,,2,10003
2815,24 Saint Marks Pl APT 5,3125,,,,2,10003
2816,24 Saint Marks Pl APT 4,4500,,,,2,10003
2817,24 Saint Marks Pl APT 2,4000,,,,2,10003
2818,24 Saint Marks Pl APT 12A,4120,,,,2,10003
2819,24 Saint Marks Pl APT 6,3199,,,,2,10003
2820,24 Saint Marks Pl APT 15,3157,,,,2,10003
2821,24 Saint Marks Pl APT 3,3500,,,,2,10003
2822,120 E 10th St,38000,,,,2,10003
2823,201 E 12th St APT 215,3265,,,,2,10003
2824,11 E 1st St PH 22,6000,,,,2,10003
2825,22 E 1st St APT 201,2825,,,,2,10003
2826,22 E 1st St APT 215,3300,,,,2,10003
2827,22 E 1st St APT 405,3850,,,,2,10003
2828,22 E 1st St APT 602,3850,,,,2,10003
2829,22 E 1st St APT 407,3800,,,,2,10003
2830,22 E 1st St APT 311,3795,,,,2,10003
2831,22 E 1st St APT 301,2850,,,,2,10003
2832,22 E 1st St APT 604,6800,,,,2,10003
2833,22 E 1st St APT 611,3750,,,,2,10003
2834,22 E 1st St APT 203,3825,,,,2,10003
2835,22 E 1st St APT 207,3800,,,,2,10003
2836,22 E 1st St PH 16,6650,,,,2,10003
2837,22 E 1st St APT 410,3646,,,,2,10003
2838,22 E 1st St APT 209,3825,,,,2,10003
2839,22 E 1st St APT 414,7500,,,,2,10003
2840,22 E 1st St APT 310,3646,,,,2,10003
2841,22 E 1st St APT 412,3200,,,,2,10003
2842,22 E 1st St APT 305,3800,,,,2,10003
2843,22 E 1st St APT 609,3800,,,,2,10003
2844,22 E 1st St APT 206,3800,,,,2,10003
2845,22 E 1st St APT 302,3800,,,,2,10003
2846,22 E 1st St APT 503,3937,,,,2,10003
2847,22 E 1st St APT 502,3850,,,,2,10003
2848,22 E 1st St APT 603,3800,,,,2,10003
2849,87 Saint Marks Pl # 2D,2800,,,,2,10009
2850,425 E 9th St APT 3B,3195,842500,2018,850,0,10009
2851,425 E 9th St APT 3B,4000,842500,2018,850,0,10009
2852,35 E 1st St APT 2,6686,,,,2,10003
2853,54 E 1st St APT 2C,2950,,,,2,10003
2854,52 E 1st St,5990,,,,2,10003
2855,71 E 3rd St APT 17,4000,,,,2,10003
2856,317 E 6th St APT 1,4200,1200000,2018,800,0,10003
2857,317 E 6th St APT 1,6000,,,,2,10003
2858,120 2nd Ave APT 5C,3411,557000,2018,801,0,10003
2859,120 2nd Ave APT 5C,2650,,,,2,10003
2860,321 E 12th St APT 29,2925,479000,2018,371,0,10003
2861,321 E 12th St APT 29,2950,,,,2,10003
2862,307 E 12th St APT 3C,14000,998000,2018,900,0,10003
2863,307 E 12th St APT 3C,2995,,,,2,10003
2864,54 E 3rd St APT 7,2291,,,,2,10003
2865,7 E 3rd St,2900,1575000,2017,412,0,10003
2866,228 E 13th St APT 2,2795,365000,2018,1600,0,10003
2867,228 E 13th St APT 2,2500,365000,2018,13110,0,10003
2868,172 E 4th St APT 4F,4000,,,,2,10009
2869,172 E 4th St APT 3F,3995,,,,2,10009
2870,172 E 4th St APT 3F,5000,1501000,2018,1470,0,10009
2871,141 E 3rd St APT 8A,3092,651000,2018,700,0,10009
2872,141 E 3rd St APT 8A,2950,,,,2,10009
2873,141 E 3rd St APT 5H,4490,1825000,2018,1100,0,10009
2874,141 E 3rd St APT 5H,3995,,,,2,10009
2875,87 E 2nd St APT 3A,4000,,,,2,10003
2876,87 E 2nd St APT 3A,3750,1250000,2018,1000,0,10003
2877,87 E 2nd St APT 4A,3750,1257500,2018,950,0,10003
2878,87 E 2nd St APT 4A,4000,,,,2,10003
2879,38 E 1st St # 2B,6250,,,,2,10003
2880,38 E 1st St # 2B,6468,1977581,2018,1395,0,10003
2881,205 E 10th St APT 2B,3650,1203000,2018,850,0,10003
2882,205 E 10th St APT 2B,4000,1203000,2018,25818,0,10003
2883,205 E 10th St APT 6E,3150,,,,2,10003
2884,205 E 10th St APT 4A,4000,,,,2,10003
2885,232 E 6th St APT 6E,2995,725000,2018,22266,0,10003
2886,226 E 12th St APT 8J,2975,690000,2018,500,0,10003
2887,226 E 12th St APT 8J,3995,,,,2,10003
2888,239 E 10th St,3000,4000000,2008,9491,0,10003
2889,40 Stuyvesant St APT 1,12010,2300000,2018,1545,0,10003
2890,107 Avenue A,6195,2010000,2013,1685,0,10009
2891,416-418 E 11th St # 2A,3400,1047600,2016,668,0,10009
2892,416-418 E 11th St # 2B,3500,750000,2014,615,0,10009
2893,416-418 E 11th St # 2C,3375,,,,2,10009
2894,416-418 E 11th St # 3A,6350,950000,2010,1167,0,10009
2895,416-418 E 11th St # 3B,3375,735000,2013,615,0,10009
2896,416-418 E 11th St # 3C,3500,650000,2011,615,0,10009
2897,416-418 E 11th St # 4A,5500,1410000,2018,1167,0,10009
2898,416-418 E 11th St # 4B,6500,1100000,2010,1215,0,10009
2899,416-418 E 11th St # 4C,6500,,,,2,10009
2900,416-418 E 11th St # 6A,6200,1320000,2014,1046,0,10009
2901,416-418 E 11th St # 5A,6200,1467764,2014,1046,0,10009
2902,416-418 E 11th St # 6C,3375,678000,2013,615,0,10009
2903,416-418 E 11th St PENTHOUSE A,7800,1515000,2011,1337,0,10009
2904,416 E 11th St APT 2B,2750,,,,2,10009
2905,416 E 11th St APT 6C,2750,,,,2,10009
2906,416 E 11th St APT 4A,5800,,,,2,10009
2907,416 E 11th St APT 2A,3495,,,,2,10009
2908,416-418 E 11th St PENTHOUSE B,8300,,,,2,10009
2909,438 E 12th St # GARDENA,5300,,,,2,10009
2910,438 E 12th St # 4F,13500,,,,2,10009
2911,438 E 12th St # 2Q,4695,,,,2,10009
2912,438 E 12th St # 2E,6299,,,,2,10009
2913,438 E 12th St # PHE,33699,,,,2,10009
2914,438 E 12th St # G,15944,,,,2,10009
2915,438 E 12th St APT PHG,20627,,,,2,10009
2916,438 E 12th St APT 4P,3500,,,,2,10009
2917,438 E 12th St APT 6R,8750,,,,2,10009
2918,438 E 12th St APT 4A,3300,,,,2,10009
2919,438 E 12th St # 4F,13500,,,,2,10009
2920,438 E 12th St # 2Q,4695,,,,2,10009
2921,438 E 12th St # 2E,6299,,,,2,10009
2922,438 E 12th St # PHE,33699,,,,2,10009
2923,438 E 12th St # G,15944,,,,2,10009
2924,438 E 12th St # GARDENA,5300,,,,2,10009
2925,438 E 12th St APT PHG,20627,,,,2,10009
2926,438 E 12th St APT 4P,3500,,,,2,10009
2927,438 E 12th St APT 6R,8750,,,,2,10009
2928,438 E 12th St APT 4A,3300,,,,2,10009
2929,407 E 12th St APT 2FW,5200,900000,2010,997,0,10009
2930,407 E 12th St APT 1FSE,4100,,,,2,10009
2931,407 E 12th St APT 1FSW,4250,780000,2011,808,0,10009
2932,407 E 12th St APT 1RSW,6000,540000,2003,1025,0,10009
2933,407 E 12th St APT 3FE,4400,499000,2009,895,0,10009
2934,407 E 12th St APT 3M,4895,,,,2,10009
2935,407 E 12th St APT 3RN,5200,,,,2,10009
2936,407 E 12th St APT 4FNE,4400,1199000,2014,872,0,10009
2937,407 E 12th St APT 4FSE,7800,2010000,2018,1600,0,10009
2938,407 E 12th St APT 5M,4350,866000,2006,807,0,10009
2939,407 E 12th St APT 4RSE,7700,1500000,2008,1493,0,10009
2940,407 E 12th St APT 4RNE,8000,2050000,2017,1399,0,10009
2941,407 E 12th St APT 4FSW,7500,1376000,2014,1315,0,10009
2942,407 E 12th St APT 1RSE,7250,1986075,2018,1383,0,10009
2943,407 E 12th St APT 1RNE,6995,1940000,2017,1121,0,10009
2944,407 E 12th St APT 4RSW,4700,930000,2006,938,0,10009
2945,407 E 12th St APT 4RNW,6800,1785000,2014,1258,0,10009
2946,407 E 12th St APT 4FNW,6099,830000,2006,1200,0,10009
2947,407 E 12th St APT 3RS,6500,,,,2,10009
2948,407 E 12th St APT 3FW,4995,1250000,2013,960,0,10009
2949,407 E 12th St APT 2RS,6150,990000,2010,1117,0,10009
2950,407 E 12th St APT 2RN,5359,1650000,2017,965,0,10009
2951,407 E 12th St APT 2FE,4800,1310000,2015,817,0,10009
2952,407 E 12th St APT 1RNW,4600,1590000,2017,750,0,10009
2953,407 E 12th St APT 1M,7800,,,,2,10009
2954,407 E 12th St APT 2FW,5200,900000,2010,997,0,10009
2955,407 E 12th St APT 1FSE,4100,,,,2,10009
2956,407 E 12th St APT 1FSW,4250,780000,2011,808,0,10009
2957,407 E 12th St APT 1RSW,6000,540000,2003,1025,0,10009
2958,407 E 12th St APT 3FE,4400,499000,2009,895,0,10009
2959,407 E 12th St APT 3M,4895,,,,2,10009
2960,407 E 12th St APT 3RN,5200,,,,2,10009
2961,407 E 12th St APT 4FNE,4400,1199000,2014,872,0,10009
2962,407 E 12th St APT 4FSE,7800,2010000,2018,1600,0,10009
2963,407 E 12th St APT 5M,4350,866000,2006,807,0,10009
2964,407 E 12th St APT 4RSE,7700,1500000,2008,1493,0,10009
2965,407 E 12th St APT 4RNE,8000,2050000,2017,1399,0,10009
2966,407 E 12th St APT 4FSW,7500,1376000,2014,1315,0,10009
2967,407 E 12th St APT 1RSE,7250,1986075,2018,1383,0,10009
2968,407 E 12th St APT 1RNE,6995,1940000,2017,1121,0,10009
2969,407 E 12th St APT 4RSW,4700,930000,2006,938,0,10009
2970,407 E 12th St APT 4RNW,6800,1785000,2014,1258,0,10009
2971,407 E 12th St APT 4FNW,6099,830000,2006,1200,0,10009
2972,407 E 12th St APT 3RS,6500,,,,2,10009
2973,407 E 12th St APT 3FW,4995,1250000,2013,960,0,10009
2974,407 E 12th St APT 2RS,6150,990000,2010,1117,0,10009
2975,407 E 12th St APT 2RN,5359,1650000,2017,965,0,10009
2976,407 E 12th St APT 2FE,4800,1310000,2015,817,0,10009
2977,407 E 12th St APT 1RNW,4600,1590000,2017,750,0,10009
2978,407 E 12th St APT 1M,7800,,,,2,10009
2979,400 E 14th St,3350,,,,2,10009
2980,421-425 E 13th St # 2D,3550,875000,2014,625,0,10009
2981,425 E 13th St # GD,10500,,,,2,10009
2982,425 E 13th St # C,,1950000,2016,1200,1,10009
2983,421-429 E 13th St # D,8000,1934675,2008,1280,0,10009
2984,421-425 E 13th St # 2D,3550,,,,2,10009
2985,425 E 13th St # B,2773,,,,2,10009
2986,425 E 13th St APT 5P,,804417,2008,667,1,10009
2987,425 E 13th St APT 6C,,1950000,2016,994,1,10009
2988,425 E 13th St APT 1G,3500,983000,2018,700,0,10009
2989,425 E 13th St APT 6P,3550,,,,2,10009
2990,425 E 13th St APT 4A,5510,,,,2,10009
2991,425 E 13th St APT 5J,4050,,,,2,10009
2992,425 E 13th St APT 3E,2723,,,,2,10009
2993,425 E 13th St APT 5H,3200,,,,2,10009
2994,425 E 13th St APT 5C,5958,,,,2,10009
2995,425 E 13th St APT 3J,4100,,,,2,10009
2996,425 E 13th St APT 3M,2495,,,,2,10009
2997,425 E 13th St APT 6B,2750,750000,2014,527,0,10009
2998,425 E 13th St APT 4E,2625,,,,2,10009
2999,425 E 13th St APT 3C,5766,,,,2,10009
3000,425 E 13th St APT 4D,2625,,,,2,10009
3001,425 E 13th St APT 1J,4100,,,,2,10009
3002,425 E 13th St APT 6M,2590,775000,2015,453,0,10009
3003,425 E 13th St APT 3H,3589,825000,2011,693,0,10009
3004,421 E 13th St,7000,2325000,2014,1280,0,10009
3005,421 E 13th St,6800,2600000,2017,1231,0,10009
3006,421 E 13th St,4600,2895000,2014,750,0,10009
3007,421 E 13th St,3800,1375000,2017,749,0,10009
3008,421 E 13th St,7000,2400000,2012,1280,0,10009
3009,421 E 13th St,14900,1395000,2014,2500,0,10009
3010,421 E 13th St,14000,2400000,2015,1859,0,10009
3011,421 E 13th St,20000,,,,2,10009
3012,421 E 13th St,7000,,,,2,10009
3013,421 E 13th St,7000,2325000,2014,1280,0,10009
3014,421 E 13th St,6800,2600000,2017,1231,0,10009
3015,421 E 13th St,4600,2895000,2014,750,0,10009
3016,421 E 13th St,3800,1375000,2017,749,0,10009
3017,421 E 13th St,7000,2400000,2012,1280,0,10009
3018,421 E 13th St,14900,1395000,2014,2500,0,10009
3019,421 E 13th St,14000,2400000,2015,1859,0,10009
3020,421 E 13th St,20000,,,,2,10009
3021,421 E 13th St,7000,,,,2,10009
3022,62 E 1st St # CS1S,3500,710872,2011,1464,0,10003
3023,62 E 1st St # 1N,15950,,,,2,10003
3024,62 E 1st St APT 1N,13750,3850000,2018,1790,0,10003
3025,62 E 1st St # 4N,4440,,,,2,10003
3026,62 E 1st St APT 4N,4500,1400000,2016,873,0,10003
3027,62 E 1st St APT 6N,4700,1429000,2014,873,0,10003
3028,62 E 1st St APT 5S,6099,1850000,2016,1027,0,10003
3029,62 E 1st St APT 4S,5850,1530000,2015,1087,0,10003
3030,62 E 1st St APT 3N,4500,1200000,2019,873,0,10003
3031,62 E 1st St PENTHOUSE 6,5480,2200000,2011,900,0,10003
3032,62 E 1st St APT 3S,6500,1173636,2009,1027,0,10003
3033,62 E 1st St APT 2S,6900,1250000,2009,1027,0,10003
3034,62 E 1st St APT 5N,4400,1096044,2009,873,0,10003
3035,72 E 3rd St APT 4D,3500,650000,2007,680,0,10003
3036,72 E 3rd St APT 3C,3650,135000,1997,622,0,10003
3037,72 E 3rd St APT 3D,3650,979000,2015,622,0,10003
3038,72 E 3rd St APT 3B,4000,,,,2,10003
3039,72 E 3rd St APT 3A,4150,165000,1998,800,0,10003
3040,311 E 11th St # 5C,3600,8250000,2010,733,0,10003
3041,311 E 11th St # 1A,7000,1925000,2017,1213,0,10003
3042,311 E 11th St # 3B,4300,900000,2010,880,0,10003
3043,311 E 11th St # 5B,4400,1050000,2011,880,0,10003
3044,311 E 11th St # 2D,4700,1540000,2015,896,0,10003
3045,311 E 11th St # 4D,4371,980000,2010,896,0,10003
3046,311 E 11th St # 3E,5865,1200000,2010,1162,0,10003
3047,311 E 11th St # 1C,7200,2900000,2015,1216,0,10003
3048,311 E 11th St # 3A,8750,1575000,2010,1328,0,10003
3049,311 E 11th St # 5A,8150,1475000,2010,1328,0,10003
3050,311 E 11th St # 6A,8150,1690000,2010,1328,0,10003
3051,311 E 11th St # 1B,6800,1350000,2010,1024,0,10003
3052,311 E 11th St # 5D,3600,995000,2010,896,0,10003
3053,311 E 11th St # 2B,5200,870000,2010,880,0,10003
3054,311 E 11th St # 1B,8750,2400000,2017,1355,0,10003
3055,311 E 11th St # 2E,6500,1165000,2010,1162,0,10003
3056,311 E 11th St # 4E,6700,1250000,2010,1162,0,10003
3057,311 E 11th St # 1C,9000,2040000,2010,1460,0,10003
3058,311 E 11th St # 6B,4298,1050000,2010,880,0,10003
3059,311 E 11th St # 6D,3860,,,,2,10003
3060,311 E 11th St # 2B,7150,100000,2012,1211,0,10003
3061,311 E 11th St # 1D,6995,,,,2,10003
3062,311 E 11th St # 2D,7500,1775000,2010,1223,0,10003
3063,311 E 11th St # 317,3195,16000000,2007,46707,0,10003
3064,311 E 11th St # 1A,7200,1750000,2011,1213,0,10003
3065,65 Cooper Sq APT 2H,4399,,,,2,10003
3066,65 Cooper Sq APT 2B,3990,975000,2018,684,0,10003
3067,65 Cooper Sq APT 4C,4200,228000,1998,800,0,10003
3068,65 Cooper Sq APT 2F,3495,1170000,2017,700,0,10003
3069,65 Cooper Sq APT 3E,3500,,,,2,10003
3070,65 Cooper Sq APT 3D,3800,,,,2,10003
3071,65 Cooper Sq APT 2E,3600,,,,2,10003
3072,65 Cooper Sq APT 5B,4400,,,,2,10003
3073,65 Cooper Sq APT 3F,4400,,,,2,10003
3074,65 Cooper Sq APT 4B,3200,,,,2,10003
3075,65 Cooper Sq APT 5F,2625,,,,2,10003
3076,65 Cooper Sq APT 3G,3900,,,,2,10003
3077,65 Cooper Sq APT 2A,3500,649000,2003,668,0,10003
3078,65 Cooper Sq APT 6D,3850,1175021,2016,660,0,10003
3079,65 Cooper Sq APT 5D,2295,,,,2,10003
3080,65 Cooper Sq APT 4F,2575,,,,2,10003
3081,65 Cooper Sq APT 5E,2400,,,,2,10003
3082,65 Cooper Sq # 2C69,4000,940000,2008,708,0,10003
3083,65 Cooper Sq APT 6E,3750,,,,2,10003
3084,65 Cooper Sq APT 3B,3675,,,,2,10003
3085,65 Cooper Sq APT 3C,4050,,,,2,10003
3086,65 Cooper Sq APT 5A,2375,,,,2,10003
3087,65 Cooper Sq APT 6H,4400,,,,2,10003
3088,65 Cooper Sq APT 6G,3725,,,,2,10003
3089,65 Cooper Sq APT 3H69,4700,968000,2014,734,0,10003
3090,214 East 9th Street,3781,950000,2019,700,0,10003
3091,133 2nd Ave,7500,,,,2,10003
3092,133 2nd Ave,3000,814600,2008,20641,0,10003
3093,123 3rd Ave,2995,672000,2011,65155,0,10003
3094,116 Saint Marks Pl,2925,5000000,2018,5479,0,10009
3095,64 2nd Ave,7190,6950000,2018,1600,0,10003
3096,84 2nd Ave,3200,7800000,2018,800,0,10003
3097,415 E 6th St,15000,780000,2015,2564,0,10009
3098,415 E 6th St,3064,,,,2,10009
3099,415 E 6th St,11000,,,,2,10009
3100,206 1st Ave,15500,1000000,2010,2365,0,10009
3101,206 1st Ave,2585,,,,2,10009
3102,427 E 12th St,3000,992793,2015,11213,0,10009
3103,64 E 1st St,13412,,,,2,10003
3104,64 E 1st St,13412,,,,2,10003
3105,325 E 9th St,7657,215000,1995,1358,0,10003
3106,32 E 1st St # 6E,3645,,,,2,10003
3107,6 E 1st St APT 1B10,7800,10,2008,1354,0,10003
3108,45 E 1st St APT 6,2700,,,,2,10003
3109,58 E 1st St APT 6E,3550,,,,2,10003
3110,50 E 1st St APT 6,6250,,,,2,10003
3111,49 E 1st St APT 6E,10000,,,,2,10003
3112,35 E 1st St APT 6,6686,,,,2,10003
3113,62 E 1st St PENTHOUSE 6,5480,2200000,2011,900,0,10003
3114,6 E 1st St # 10,3205,1000000,2005,23184,0,10003
3115,22 E 1st St PH 6,3552,,,,2,10003
3116,6 E 1st St APT 3A10,23000,10,2008,3751,0,10003
3117,6 E 1st St APT 5B10,13500,,,,2,10003
3118,6 E 1st St APT 5A10,23500,5549462,2010,3581,0,10003
3119,6 E 1st St APT 4A10,12250,2300000,2009,1774,0,10003
3120,6 E 1st St APT 2B10,9650,1450000,2013,1649,0,10003
3121,6 E 1st St APT 2A,7900,,,,2,10003
3122,6 E 1st St APT 3B,5250,,,,2,10003
3123,6 E 1st St APT 2A10,14000,2300000,2018,1969,0,10003
3124,6 E 1st St APT 5B,16000,,,,2,10003
3125,6 E 1st St APT 4B10,12500,2042609,2007,1760,0,10003
3126,6 E 1st St APT 2B,7200,,,,2,10003
3127,6 E 1st St APT 5B10,13500,3200000,2014,1868,0,10003
3128,54 E 3rd St APT 5,2291,,,,2,10003
3129,5 E 3rd St,13500,1700000,2011,1913,0,10003
3130,220 E 5th St # 5,5295,1415000,2018,829,0,10003
